Date of Interview,Client name,Industry,Location,position,skillset,Interview Type,Gender,Candidate Current Location,Candidate Job Location,Interview Venue,Candidate Native location,necessary_permission,unscheduled_meetings,followup_3hours_call,alternative_number,resume_printout_JD,venue_details,shared_call_letter,Expected Attendance,Observed Attendance,Marital Status
11.5.16,Standard Chartered Bank,BFSI,Chennai,Routine,TL,Scheduled ,Male,Chennai,Chennai,Chennai,Chennai,,,,,,,,No,Yes,Single
11.5.16,Standard Chartered Bank,BFSI,Chennai,Routine,Sr Automation Testing,Scheduled ,Male,Chennai,Chennai,Chennai,Chennai,,,,,,,,No,No,Single
11.5.16,Standard Chartered Bank,BFSI,Chennai,Routine,Sr Automation Testing,Scheduled ,Male,Chennai,Chennai,Chennai,Vellore,No,,,,,,,No,No,Married
11.5.16,Standard Chartered Bank,BFSI,Chennai,Routine,TL,Scheduled ,Male,Chennai,Chennai,Chennai,Pondicherry,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Single
11.5.16,Standard Chartered Bank,BFSI,Chennai,Routine,Sr Automation Testing,Scheduled ,Male,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
11.5.16,Standard Chartered Bank,BFSI,Chennai,Routine,Sr Automation Testing,Scheduled ,Male,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
11.5.16,Standard Chartered Bank,BFSI,Chennai,Routine,Sr Automation Testing,Scheduled ,Male,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
11.5.16,Standard Chartered Bank,BFSI,Chennai,Routine,Sr Automation Testing,Scheduled ,Female,Chennai,Chennai,Chennai,Chennai,,,,,,,,No,Yes,Married
11.5.16,Standard Chartered Bank,BFSI,Chennai,Routine,Sr Automation Testing,Scheduled ,Male,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
11.5.16,Standard Chartered Bank,BFSI,Chennai,Routine,Sr Automation Testing,Scheduled ,Female,Chennai,Chennai,Chennai,Ahmedabad,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
11.5.16,Standard Chartered Bank,BFSI,Chennai,Routine,Sr Automation Testing,Scheduled ,Male,Chennai,Chennai,Chennai,Chennai,,,,,,,,No,Yes,Married
11.5.16,Standard Chartered Bank,BFSI,Chennai,Routine,Sr Automation Testing,Scheduled ,Female,Chennai,Chennai,Chennai,Pondicherry,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
11.5.16,Standard Chartered Bank,BFSI,Chennai,Routine,TL,Scheduled ,Male,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
10.5.16,Standard Chartered Bank,BFSI,Chennai,Routine,Sr Automation Testing,Scheduled ,Female,Chennai,Chennai,Chennai,Kolkata,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
10.5.16,Standard Chartered Bank,BFSI,Chennai,Routine,Sr Automation Testing,Scheduled ,Female,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Married
11.05.16,Standard Chartered Bank,BFSI,Chennai,Routine,Senior Analyst,Scheduled ,Male,Chennai,Chennai,Chennai,Kolkata,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
11.05.16,Standard Chartered Bank,BFSI,Chennai,Routine,Senior Analyst,Scheduled ,Male,Chennai,Chennai,Chennai,Hyderabad,Yes,Yes,Yes,Yes,Yes,Yes,No/Need to Check,No,No,Single
11.05.16,Standard Chartered Bank,BFSI,Chennai,Routine,Senior Analyst,Scheduled ,Female,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
11.05.16,Standard Chartered Bank,BFSI,Chennai,Routine,Senior Analyst,Scheduled ,Male,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
11.05.16,Standard Chartered Bank,BFSI,Chennai,Routine,Senior Analyst,Scheduled ,Male,Chennai,Chennai,Chennai,Chennai,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Single
12.04.2016,Pfizer,Pharmaceuticals,Bangalore,Routine,production,Scheduled ,Male,Bangalore,Chennai,Chennai,Chennai,,,,,,,,No,No,Married
12.04.2017,Pfizer,Pharmaceuticals,Bangalore,Routine,production,Scheduled ,Male,Bangalore,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
12.04.2018,Pfizer,Pharmaceuticals,Bangalore,Routine,production,Scheduled ,Male,Bangalore,Chennai,Chennai,Pune,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Married
12.04.2019,Pfizer,Pharmaceuticals,Bangalore,Routine,production,Scheduled ,Male,Bangalore,Chennai,Chennai,Cuttack,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
12.04.2020,Pfizer,Pharmaceuticals,Bangalore,Routine,production,Scheduled ,Male,Bangalore,Chennai,Chennai,Cuttack,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
12.04.2021,Pfizer,Pharmaceuticals,Bangalore,Routine,production,Scheduled ,Male,Bangalore,Chennai,Chennai,Mumbai,,,,,,,,No,No,Married
12.04.2022,Pfizer,Pharmaceuticals,Bangalore,Routine,production,Scheduled ,Male,Bangalore,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
12.04.2023,Pfizer,Pharmaceuticals,Bangalore,Routine,Production,Scheduled ,Male,Bangalore,Chennai,Chennai,Hyderabad,,,,,,,,No,Yes,Single
8.5.16,Pfizer,Pharmaceuticals,Bangalore,Niche,Regulatory,Scheduled ,Male,Bangalore,Chennai,Chennai,Chennai,,,,,,,,No,No,Married
8.5.16,Pfizer,Pharmaceuticals,Bangalore,Niche,Regulatory,Scheduled ,Male,Bangalore,Chennai,Chennai,Chennai,,,,,,,,No,Yes,Married
7.5.16,Pfizer,Pharmaceuticals,Hyderabad,Niche,Regulatory,Scheduled ,Male,Hyderabad,Chennai,Chennai,Chennai,,,,,,,,No,Yes,Single
8.5.16,Pfizer,Pharmaceuticals,Bangalore,Routine,Regulatory,Scheduled ,Female,Bangalore,Chennai,Chennai,Pune,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
7.5.16,Pfizer,Pharmaceuticals,Hyderabad,Routine,Regulatory,Scheduled ,Female,Hyderabad,Chennai,Chennai,Ahmedabad,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
7.5.16,Pfizer,Pharmaceuticals,Hyderabad,Routine,Regulatory,Scheduled ,Male,Hyderabad,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
19.03.16,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk-In,Male,Bangalore,Bangalore,Bangalore,Hyderabad,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Married
19.03.16,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk-In,Male,Bangalore,Bangalore,Bangalore,Kolkata,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
19.03.16,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk-In,Male,Bangalore,Bangalore,Bangalore,Allahabad,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
19.03.16,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk-In,Male,Bangalore,Bangalore,Bangalore,Cuttack,,,,,,,,No,Yes,Single
19.03.16,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk-In,Male,Bangalore,Bangalore,Bangalore,Pune,,,,,,,,No,No,Single
19.03.16,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk-In,Male,Bangalore,Bangalore,Bangalore,Chennai,,,,,,,,No,No,Single
19.03.16,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk-In,Male,Bangalore,Bangalore,Bangalore,Pune,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
19.03.16,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk-In,Male,Bangalore,Bangalore,Bangalore,Hyderabad,,,,,,,,No,Yes,Single
19.03.16,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk-In,Male,Bangalore,Bangalore,Bangalore,Cuttack,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
19.03.16,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk-In,Male,Bangalore,Bangalore,Bangalore,Pune,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
19.03.16,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk-In,Male,Bangalore,Bangalore,Bangalore,Allahabad,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
19.03.16,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk-In,Male,Bangalore,Bangalore,Bangalore,Allahabad,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
19.03.16,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk-In,Male,Bangalore,Bangalore,Bangalore,Hyderabad,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
19.03.16,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk-In,Male,Bangalore,Bangalore,Bangalore,Cuttack,,,,,,,,No,No,Single
19.03.16,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk-In,Male,Bangalore,Bangalore,Bangalore,Hyderabad,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
19.03.16,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk-In,Male,Bangalore,Bangalore,Bangalore,Cuttack,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
19.03.16,Standard Chartered Bank Chennai,BFSI,Bangalore,Routine,Core Java,Scheduled Walk-In,Female,Bangalore,Bangalore,Bangalore,Hyderabad,,,,,,,,No,Yes,Single
24.05.2016,Aon hewitt Gurgaon,IT Products and Services,Gurgaon,Routine,Java J2EE,Scheduled ,Male,Gurgaon,Gurgaon,Gurgaon,Gurgaon,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
24.05.2016,Aon hewitt Gurgaon,IT Products and Services,Gurgaon,Routine,Java J2EE,Scheduled ,Male,Gurgaon,Gurgaon,Gurgaon,Gurgaon,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
05/11/2016,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walk-In,Male,Chennai,Chennai,Chennai,Chennai,,,,,,,,No,Yes,Single
05/11/2016,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walk-In,Male,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
05/11/2016,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walk-In,Male,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Married
05/11/2016,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walk-In,Male,Chennai,Chennai,Chennai,Chennai,,,,,,,,No,No,Single
05/11/2016,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walk-In,Male,Chennai,Chennai,Chennai,Vellore,,,,,,,,No,No,Married
05/11/2016,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walk-In,Male,Chennai,Chennai,Chennai,Chennai,,,,,,,,No,Yes,Married
05/11/2016,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walk-In,Male,Chennai,Chennai,Chennai,Pondicherry,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
05/11/2016,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walk-In,Female,Chennai,Chennai,Chennai,Chennai,,,,,,,,No,No,Married
05/11/2016,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walk-In,Male,Chennai,Chennai,Chennai,Vellore,,,,,,,,No,Yes,Single
05/11/2016,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walk-In,Male,Chennai,Chennai,Chennai,Vellore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
05/11/2016,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walk-In,Male,Chennai,Chennai,Chennai,Hyderabad,No,,,,,,,No,No,Single
05/11/2016,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walk-In,Male,Chennai,Chennai,Chennai,Nagercoil,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
05/11/2016,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walk-In,Male,Chennai,Chennai,Chennai,Nagercoil,No,,,,,,,No,No,Married
05/11/2016,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walk-In,Male,Chennai,Chennai,Chennai,Chitoor,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Single
05/11/2016,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walk-In,Male,Chennai,Chennai,Chennai,Chitoor,,,,,,,,No,Yes,Single
05/11/2016,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walk-In,Female,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
05/11/2016,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walk-In,Male,Chennai,Chennai,Chennai,Chennai,,,,,,,,No,No,Single
05/11/2016,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walk-In,Female,Chennai,Chennai,Chennai,Chennai,,,,,,,,No,No,Married
05/11/2016,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walk-In,Male,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
05/11/2016,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walk-In,Female,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
05/11/2016,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walk-In,Male,Chennai,Chennai,Chennai,Pondicherry,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
05/11/2016,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walk-In,Male,Chennai,Chennai,Chennai,Chennai,,,,,,,,No,Yes,Single
05/11/2016,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walk-In,Male,Chennai,Chennai,Chennai,Pondicherry,,,,,,,,No,No,Single
05/11/2016,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walk-In,Male,Chennai,Chennai,Chennai,Chennai,,,,,,,,No,Yes,Single
05/11/2016,Standard Chartered Bank,BFSI,Chennai,Routine,Oracle Plsql,Walk-In,Female,Chennai,Chennai,Chennai,Cochin,No,,,,,,,No,No,Married
26/05/2016,Aon Hewitt,IT Products and Services,Gurgaon,Routine,"Java,SQL",Scheduled ,Female,Gurgaon,Gurgaon,Gurgaon,Gurgaon,,,,,,,,No,Yes,Single
26/05/2016,Aon Hewitt,IT Products and Services,Gurgaon,Routine,"Java,SQL",Scheduled ,Female,Gurgaon,Gurgaon,Gurgaon,Agra,Yes,Yes,Yes,Yes,Yes,Yes,No/Need to Check,No,No,Single
26/05/2016,Aon Hewitt,IT Products and Services,Delhi,Routine,"Java,SQL",Scheduled ,Male,Delhi,Gurgaon,Gurgaon,Allahabad,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
10.05.2016,Standard Chartered Bank,BFSI,Chennai,Routine,Automation Testing Java,Scheduled ,Male,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,No/Need to Check,No,Yes,Single
10.05.2016,Standard Chartered Bank,BFSI,Chennai,Routine,Automation Testing Java,Scheduled ,Male,Chennai,Chennai,Chennai,Chennai,,,,,,,,No,No,Single
10.05.2016,Standard Chartered Bank,BFSI,Chennai,Routine,Automation Testing Java,Scheduled ,Male,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
10.05.2016,Standard Chartered Bank,BFSI,Chennai,Routine,Automation Testing Java,Scheduled ,Male,Chennai,Chennai,Chennai,Hyderabad,,,,,,,,No,No,Married
10.05.2016,Standard Chartered Bank,BFSI,Chennai,Routine,Automation Testing Java,Scheduled ,Male,Chennai,Chennai,Chennai,Pune,No,,,,,,,No,No,Married
10.05.2016,Standard Chartered Bank,BFSI,Chennai,Routine,Automation Testing Java,Scheduled ,Male,Chennai,Chennai,Chennai,Chennai,,,,,,,,No,Yes,Single
10.05.2016,Standard Chartered Bank,BFSI,Chennai,Routine,Automation Testing Java,Scheduled ,Male,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
28.08.2016 & 09.00 AM,Pfizer,Pharmaceuticals,Bangalore,Niche,Submission Management,Scheduled Walk-In,Male,Bangalore,Chennai,Bangalore,Bangalore,No,,,,,,,No,No,Single
28.08.2016 & 9.30 AM,Pfizer,Pharmaceuticals,Bangalore,Routine,Submission Management,Scheduled Walk-In,Male,Bangalore,Chennai,Bangalore,Hyderabad,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
28.8.2016 & 12.00 PM,Pfizer,Pharmaceuticals,Bangalore,Niche,Biosimillar,Scheduled Walk-In,Male,Bangalore,Chennai,Bangalore,Hyderabad,,,,,,,,No,No,Single
28.08.2016 & 09.30 AM,Pfizer,Pharmaceuticals,Bangalore,Niche,Biosimillar,Scheduled Walk-In,Male,Bangalore,Chennai,Bangalore,Hyderabad,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
28.8.2016 & 10.30 AM,Pfizer,Pharmaceuticals,Bangalore,Niche,Biosimillar,Scheduled Walk-In,Male,Bangalore,Chennai,Bangalore,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
28.08.2016 & 9.30 AM,Pfizer,Pharmaceuticals,Bangalore,Niche,Publishing,Scheduled Walk-In,Male,Bangalore,Chennai,Bangalore,Bangalore,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
28.8.2016 & 10.30 AM,Pfizer,Pharmaceuticals,Bangalore,Niche,Publishing,Scheduled Walk-In,Male,Bangalore,Chennai,Bangalore,Mumbai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
28.8.2016 & 09.30 AM,Pfizer,Pharmaceuticals,Bangalore,Niche,Publishing,Scheduled Walk-In,Male,Bangalore,Chennai,Bangalore,Hyderabad,,,,,,,,No,Yes,Single
28.8.2016 & 04.00 PM,Pfizer,Pharmaceuticals,Bangalore,Niche,Publishing,Scheduled Walk-In,Male,Bangalore,Chennai,Bangalore,Cuttack,,,,,,,,No,Yes,Single
28.08.2016 & 11.30 AM,Pfizer,Pharmaceuticals,Bangalore,Niche,Publishing,Scheduled Walk-In,Male,Bangalore,Chennai,Bangalore,Cuttack,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
28.08.2016 & 11.00 AM,Pfizer,Pharmaceuticals,Bangalore,Niche,Publishing,Scheduled Walk-In,Male,Bangalore,Chennai,Bangalore,Hyderabad,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
28.08.2016 & 10.30 AM,Pfizer,Pharmaceuticals,Bangalore,Niche,Publishing,Scheduled Walk-In,Male,Bangalore,Chennai,Bangalore,Pune,,,,,,,,No,Yes,Single
28.8.2016 & 03.00 PM,Pfizer,Pharmaceuticals,Bangalore,Niche,Publishing,Scheduled Walk-In,Male,Bangalore,Chennai,Bangalore,Visakapatinam,,,,,,,,No,No,Single
28.08.2016 & 09.30 AM,Pfizer,Pharmaceuticals,Bangalore,Niche,Publishing,Scheduled Walk-In,Male,Bangalore,Chennai,Bangalore,Kolkata,No,,,,,,,No,No,Married
28.08.2016 & 11.30 AM,Pfizer,Pharmaceuticals,Bangalore,Niche,Global Labelling,Scheduled Walk-In,Male,Bangalore,Chennai,Bangalore,Bhubaneshwar,,,,,,,,No,No,Married
28.8.2016 & 10.30 AM,Pfizer,Pharmaceuticals,Bangalore,Niche,Global Labelling,Scheduled Walk-In,Male,Bangalore,Chennai,Bangalore,Ghaziabad,,,,,,,,No,Yes,Married
28.08.2016 & 10.00 AM,Pfizer,Pharmaceuticals,Bangalore,Niche,Global Labelling,Scheduled Walk-In,Male,Bangalore,Chennai,Bangalore,Baddi,,,,,,,,No,No,Married
28.8.2016 & 02.00 PM,Pfizer,Pharmaceuticals,Bangalore,Niche,Global Labelling,Scheduled Walk-In,Male,Bangalore,Chennai,Bangalore,Hyderabad,,,,,,,,No,Yes,Single
28.08.2016 & 10.30 AM,Pfizer,Pharmaceuticals,Bangalore,Niche,Global Labelling,Scheduled Walk-In,Male,Bangalore,Chennai,Bangalore,Hyderabad,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
28.8.2016 & 11.00 AM,Pfizer,Pharmaceuticals,Bangalore,Niche,Global Labelling,Scheduled Walk-In,Male,Bangalore,Chennai,Bangalore,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
13.06.2016,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,Male,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
13.06.2016,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,Female,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
13.06.2016,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,Female,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
13.06.2016,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,Male,Chennai,Chennai,Chennai,Chennai,,,,,,,,No,Yes,Single
13.06.2016,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,Male,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
13.06.2016,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,Female,Chennai,Chennai,Chennai,Chennai,,,,,,,,No,No,Married
13.06.2016,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,Male,Chennai,Chennai,Chennai,Chennai,No,,,,,,,No,No,Single
13.06.2016,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,Male,Chennai,Chennai,Chennai,Hosur,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
13.06.2016,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,Male,Chennai,Chennai,Chennai,Trichy,,,,,,,,No,No,Single
13.06.2016,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,Male,Chennai,Chennai,Chennai,Hosur,,,,,,,,No,Yes,Single
13.06.2016,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,Male,Chennai,Chennai,Chennai,Nagercoil,,,,,,,,No,No,Single
13.06.2016,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,Male,Chennai,Chennai,Chennai,Trichy,No,,,,,,,No,No,Married
13.06.2016,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,Male,Chennai,Chennai,Chennai,Tuticorin,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
13.06.2016,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,Female,Chennai,Chennai,Chennai,Coimbatore,,,,,,,,No,Yes,Married
13.06.2016,Astrazeneca,Pharmaceuticals,Chennai,Niche,ALS Testing,Scheduled ,Male,Chennai,Chennai,Chennai,Chennai,,,,,,,,No,Yes,Single
02.09.2016,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk-In,Male,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
02.09.2016,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk-In,Male,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
02.09.2016,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk-In,Male,Chennai,Chennai,Chennai,Chitoor,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
02.09.2016,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk-In,Female,Chennai,Chennai,Chennai,Tirupati,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
02.09.2016,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk-In,Male,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Single
02.09.2016,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk-In,Male,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
02.09.2016,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk-In,Male,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
02.09.2016,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk-In,Female,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
02.09.2016,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk-In,Male,Chennai,Chennai,Chennai,Hyderabad,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Married
02.09.2016,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk-In,Male,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Married
02.09.2016,Standard Chartered Bank,BFSI,Chennai,Routine,Accounting Operations,Scheduled Walk-In,Male,Chennai,Chennai,Chennai,Chennai,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Single
